source_platform,source_type,restaurant_name,city,raw_category,section,menu_name,price,source_url,search_keyword,extract_method,scraped_at
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KALIBATA XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KALIBATA XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,35000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KALIBATA XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KOTA KASABLANKA XXI - Tersedia - Tersedia - Tidak Tersedia,60000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KOTA KASABLANKA XXI - Tersedia - Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KOTA KASABLANKA XXI - Tersedia - Tersedia - Tidak Tersedia,75000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KOTA KASABLANKA XXI - Tersedia - Tersedia - Tidak Tersedia,200000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KOTA KASABLANKA XXI - Tersedia - Tersedia - Tidak Tersedia,150000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KOTA KASABLANKA XXI - Tersedia - Tersedia - Tidak Tersedia,250000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KUNINGAN CITY XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KUNINGAN CITY XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,35000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KUNINGAN CITY XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,LOTTE SHOPPING AVENUE XXI - Tersedia - Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,LOTTE SHOPPING AVENUE XXI - Tersedia - Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,LOTTE SHOPPING AVENUE XXI - Tersedia - Tersedia - Tidak Tersedia,60000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,LOTTE SHOPPING AVENUE XXI - Tersedia - Tersedia - Tidak Tersedia,150000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,LOTTE SHOPPING AVENUE XXI - Tersedia - Tersedia - Tidak Tersedia,100000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,LOTTE SHOPPING AVENUE XXI - Tersedia - Tersedia - Tidak Tersedia,200000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,HOLLYWOOD XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,30000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,HOLLYWOOD XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,25000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,HOLLYWOOD XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,35000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,EPICENTRUM XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,35000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,EPICENTRUM XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,30000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,EPICENTRUM XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PGC XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PGC XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,35000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PGC XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KEMANG VILLAGE XXI - Tersedia - Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KEMANG VILLAGE XXI - Tersedia - Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KEMANG VILLAGE XXI - Tersedia - Tersedia - Tidak Tersedia,60000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KEMANG VILLAGE XXI - Tersedia - Tersedia - Tidak Tersedia,150000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KEMANG VILLAGE XXI - Tersedia - Tersedia - Tidak Tersedia,100000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KEMANG VILLAGE XXI - Tersedia - Tersedia - Tidak Tersedia,200000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,SETIABUDI XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,35000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,SETIABUDI XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,30000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,SETIABUDI XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KRAMAT JATI XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KRAMAT JATI XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,35000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,KRAMAT JATI XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,BLOK M SQUARE - Tersedia - Tidak Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,BLOK M SQUARE - Tersedia - Tidak Tersedia - Tidak Tersedia,35000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,BLOK M SQUARE - Tersedia - Tidak Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,CITY PLAZA JATINEGARA XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,CITY PLAZA JATINEGARA XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,CITY PLAZA JATINEGARA XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,BLOK M XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,BLOK M XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,BLOK M XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,60000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,BASSURA XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,BASSURA XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,BASSURA XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PLAZA SENAYAN XXI - Tersedia - Tersedia - Tidak Tersedia,60000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PLAZA SENAYAN XXI - Tersedia - Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PLAZA SENAYAN XXI - Tersedia - Tersedia - Tidak Tersedia,75000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PLAZA SENAYAN XXI - Tersedia - Tersedia - Tidak Tersedia,200000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PLAZA SENAYAN XXI - Tersedia - Tersedia - Tidak Tersedia,150000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PLAZA SENAYAN XXI - Tersedia - Tersedia - Tidak Tersedia,300000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,METROPOLE XXI - Tersedia - Tersedia - Tidak Tersedia,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,METROPOLE XXI - Tersedia - Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,METROPOLE XXI - Tersedia - Tersedia - Tidak Tersedia,55000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,METROPOLE XXI - Tersedia - Tersedia - Tidak Tersedia,150000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,METROPOLE XXI - Tersedia - Tersedia - Tidak Tersedia,100000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,METROPOLE XXI - Tersedia - Tersedia - Tidak Tersedia,200000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,SENAYAN CITY XXI - Tersedia - Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,SENAYAN CITY XXI - Tersedia - Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,SENAYAN CITY XXI - Tersedia - Tersedia - Tidak Tersedia,65000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,SENAYAN CITY XXI - Tersedia - Tersedia - Tidak Tersedia,200000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,SENAYAN CITY XXI - Tersedia - Tersedia - Tidak Tersedia,150000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,SENAYAN CITY XXI - Tersedia - Tersedia - Tidak Tersedia,250000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,AGORA MALL XXI - Tersedia - Tersedia - Tersedia,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,AGORA MALL XXI - Tersedia - Tersedia - Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,AGORA MALL XXI - Tersedia - Tersedia - Tersedia,55000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,AGORA MALL XXI - Tersedia - Tersedia - Tersedia,125000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,AGORA MALL XXI - Tersedia - Tersedia - Tersedia,100000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,AGORA MALL XXI - Tersedia - Tersedia - Tersedia,150000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,AGORA MALL XXI - Tersedia - Tersedia - Tersedia,65000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,CIPINANG XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,45000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,CIPINANG XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,40000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,CIPINANG XXI - Tersedia - Tidak Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PLAZA INDONESIA XXI - Tersedia - Tersedia - Tidak Tersedia,60000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
UltraVoucher,cinema_ticket,"Harga Tiket Bioskop XXI dan CGV Lengkap di Jakarta, Hari Biasa dan Weekend!",Jakarta,cinema,,PLAZA INDONESIA XXI - Tersedia - Tersedia - Tidak Tersedia,50000,https://blog.ultravoucher.co.id/harga-tiket-bioskop/,harga tiket bioskop,html_table,2026-04-28 03:19:59
